queue_id,canonical_name,main_category,subcategory,research_section,district,address,latitude,longitude,notes,primary_source,source_url,coordinate_status,verification_status,priority,data_collected_at
RQ-2ae5a802109c,Многоэтажные паркинги (программа 2024 г.),Парки и общественные пространства,многоэтажная платная стоянка,Паркинги (parking) (3 объектов найдено),Точные адреса не найдены в этом заходе,,,,"По данным СМИ, минимум 4 многоэтажные стоянки построены/строятся в Ташкенте начиная с 2024 г. в рамках городской программы платных парковок",gazeta.uz,https://www.gazeta.uz/ru/2024/10/17/paid-parking/,Нет координат — геокодировать минимум по двум источникам,Веб-исследование; требуется координатная и ручная проверка,Средний,2026-07-19
RQ-d08be7a3692a,Придорожные платные зоны (11 улиц),Парки и общественные пространства,"уличная платная парковка, 5 тарифных зон",Паркинги (parking) (3 объектов найдено),"Братислава, Мирабад, Авлиё-Ота, Тарас Шевченко, Шахрисабз, Садик Азимов, Истикбол, сквер Амира Темура, Узбекистон Овози, Махатма Ганди, Хамид Алимжан",,,,Оплата через приложение Poytaxt Parking; тарифы 5 000–12 000 сум/час по цветовым зонам (красная/оранжевая/зелёная/голубая/фиолетовая),Sprav.uz,https://sprav.uz/article/368-platnye-parkovki-v-tashkente,Нет координат — геокодировать минимум по двум источникам,Веб-исследование; требуется координатная и ручная проверка,Средний,2026-07-19
RQ-0e0de96d3062,Парковки у станций метро (радиус 200 м),Парки и общественные пространства,платная приметрополитеновская парковка,Паркинги (parking) (3 объектов найдено),вблизи всех станций метро,,,,"Городская политика — платные стоянки размещаются в радиусе 200 м от станций метро, у базаров, торговых и деловых центров",autostrada.uz,https://www.autostrada.uz/platnye-parkovki-v-tashkente/,Нет координат — геокодировать минимум по двум источникам,Веб-исследование; требуется координатная и ручная проверка,Средний,2026-07-19
RQ-054c8adb2098,Orient Logistics Center (OLC),Промышленность и логистика,"таможенный склад класса А, контейнерный терминал",Склады (warehouses) (4 объектов найдено),"грузовой двор ж/д станции «Ташкент-Товарная», центр Ташкента",,,,"Совместный проект АО «Uztemirjulcontainer» и SIA «SV Gulbis»; включает площадки для негабаритных грузов, стоянку для грузовиков, склады классов А и B, таможенный пост",olc.uz,https://olc.uz/,Нет координат — геокодировать минимум по двум источникам,Веб-исследование; требуется координатная и ручная проверка,Средний,2026-07-19
RQ-358e8bbc02cf,"Orient Logistics — склад класса А, Зангиатинский район",Промышленность и логистика,складской комплекс класса А,Склады (warehouses) (4 объектов найдено),Зангиатинский район (пригород Ташкента),,,,"Новый склад класса А, запущенный Orient Logistics рядом со столицей",logisticsorient.uz,https://logisticsorient.uz/en/,Нет координат — геокодировать минимум по двум источникам,Веб-исследование; требуется координатная и ручная проверка,Средний,2026-07-19
RQ-2ef33673e7b3,Международный центр логистики (UCC),Промышленность и логистика,логистический центр,Склады (warehouses) (4 объектов найдено),,,,,"Крупный логистический хаб, упоминается как «Международный центр логистики»",ucc.uz,https://ucc.uz/,Нет координат — геокодировать минимум по двум источникам,Веб-исследование; требуется координатная и ручная проверка,Средний,2026-07-19
RQ-d27707b0f470,Hazar Logistik,Промышленность и логистика,полносервисная логистическая компания/склад,Склады (warehouses) (4 объектов найдено),,,,,Логистический оператор с полным циклом услуг в Узбекистане,hazarlogistik.uz,https://hazarlogistik.uz/en,Нет координат — геокодировать минимум по двум источникам,Веб-исследование; требуется координатная и ручная проверка,Средний,2026-07-19
RQ-3d643349d5e3,Государственный Академический Большой Театр им. Алишера Навои,"Развлечения, спорт и культура",оперный театр,Культура (culture) (16 объектов найдено),центр города,,,,"Главная оперная сцена Узбекистана, построен в 1947 г. по проекту архитектора Алексея Щусева, одна из крупнейших и старейших сцен Центральной Азии",otpusk.uz,https://otpusk.uz/ru/uzbekistan/sights/tashkent-museums-and-theaters,Нет координат — геокодировать минимум по двум источникам,Веб-исследование; требуется координатная и ручная проверка,Средний,2026-07-19
RQ-725b5982a3f7,Узбекский национальный академический драматический театр,"Развлечения, спорт и культура",драматический театр,Культура (culture) (16 объектов найдено),,,,,Один из 10 театров Ташкента,otpusk.uz,https://otpusk.uz/ru/uzbekistan/sights/tashkent-museums-and-theaters,Нет координат — геокодировать минимум по двум источникам,Веб-исследование; требуется координатная и ручная проверка,Средний,2026-07-19
RQ-d3bf6d484231,Театр имени Аброра Хидоятова,"Развлечения, спорт и культура",драматический театр,Культура (culture) (16 объектов найдено),,,,,Узбекский драматический театр,otpusk.uz,https://otpusk.uz/ru/uzbekistan/sights/tashkent-museums-and-theaters,Нет координат — геокодировать минимум по двум источникам,Веб-исследование; требуется координатная и ручная проверка,Средний,2026-07-19
RQ-e5cee8bf238c,Театр оперетты,"Развлечения, спорт и культура",театр оперетты,Культура (culture) (16 объектов найдено),,,,,Один из театров Ташкента,otpusk.uz,https://otpusk.uz/ru/uzbekistan/sights/tashkent-museums-and-theaters,Нет координат — геокодировать минимум по двум источникам,Веб-исследование; требуется координатная и ручная проверка,Средний,2026-07-19
RQ-e898202b50b2,Узбекский государственный музыкальный театр им. Мукими,"Развлечения, спорт и культура",музыкальный театр,Культура (culture) (16 объектов найдено),,,,,Один из театров Ташкента,otpusk.uz,https://otpusk.uz/ru/uzbekistan/sights/tashkent-museums-and-theaters,Нет координат — геокодировать минимум по двум источникам,Веб-исследование; требуется координатная и ручная проверка,Средний,2026-07-19
RQ-f74849b06af2,Молодёжный театр Узбекистана,"Развлечения, спорт и культура",драматический театр,Культура (culture) (16 объектов найдено),,,,,Один из театров Ташкента,otpusk.uz,https://otpusk.uz/ru/uzbekistan/sights/tashkent-museums-and-theaters,Нет координат — геокодировать минимум по двум источникам,Веб-исследование; требуется координатная и ручная проверка,Средний,2026-07-19
RQ-a471c3b4c9f5,Театр танца «Офарин»,"Развлечения, спорт и культура",театр танца,Культура (culture) (16 объектов найдено),,,,,Один из театров Ташкента,otpusk.uz,https://otpusk.uz/ru/uzbekistan/sights/tashkent-museums-and-theaters,Нет координат — геокодировать минимум по двум источникам,Веб-исследование; требуется координатная и ручная проверка,Средний,2026-07-19
RQ-8a5affa812cd,Театр юного зрителя,"Развлечения, спорт и культура",ТЮЗ,Культура (culture) (16 объектов найдено),,,,,Один из театров Ташкента,otpusk.uz,https://otpusk.uz/ru/uzbekistan/sights/tashkent-museums-and-theaters,Нет координат — геокодировать минимум по двум источникам,Веб-исследование; требуется координатная и ручная проверка,Средний,2026-07-19
RQ-e963a338f8c3,Республиканский театр кукол,"Развлечения, спорт и культура",кукольный театр,Культура (culture) (16 объектов найдено),,,,,Один из театров Ташкента,otpusk.uz,https://otpusk.uz/ru/uzbekistan/sights/tashkent-museums-and-theaters,Нет координат — геокодировать минимум по двум источникам,Веб-исследование; требуется координатная и ручная проверка,Средний,2026-07-19
RQ-f3abff18f8b6,Государственный художественный музей,"Развлечения, спорт и культура",художественный музей,Культура (culture) (16 объектов найдено),,,,,"Самый посещаемый музей города, богатейшая коллекция произведений искусства в стране",guruturizma.ru,https://guruturizma.ru/17-luchshix-muzeej-tashkenta/,Нет координат — геокодировать минимум по двум источникам,Веб-исследование; требуется координатная и ручная проверка,Средний,2026-07-19
RQ-026c774ece30,Государственный музей истории Узбекистана,"Развлечения, спорт и культура",исторический музей,Культура (culture) (16 объектов найдено),,,,,"Коллекция из 250 тыс. предметов, охватывающая все этапы культурного наследия",guruturizma.ru,https://guruturizma.ru/17-luchshix-muzeej-tashkenta/,Нет координат — геокодировать минимум по двум источникам,Веб-исследование; требуется координатная и ручная проверка,Средний,2026-07-19
RQ-15c764742b7b,Музей истории Тимуридов,"Развлечения, спорт и культура",исторический музей,Культура (culture) (16 объектов найдено),,,,,"Открыт 18 октября 1996 г., посвящён эпохе Тимуридов (14-16 вв.)",guruturizma.ru,https://guruturizma.ru/17-luchshix-muzeej-tashkenta/,Нет координат — геокодировать минимум по двум источникам,Веб-исследование; требуется координатная и ручная проверка,Средний,2026-07-19
RQ-e12919b7007a,Музей прикладного искусства Узбекистана,"Развлечения, спорт и культура",музей декоративно-прикладного искусства,Культура (culture) (16 объектов найдено),бывший дворец российского дипломата Половцева,,,,Знакомит с ремесленными традициями коренных жителей,advantour.com,https://www.advantour.com/uzbekistan/museums/tashkent-museums.htm,Нет координат — геокодировать минимум по двум источникам,Веб-исследование; требуется координатная и ручная проверка,Средний,2026-07-19
RQ-3f06e39f6df4,Железнодорожный музей,"Развлечения, спорт и культура",технический музей,Культура (culture) (16 объектов найдено),,,,,Один из дополнительных музеев города,guruturizma.ru,https://guruturizma.ru/17-luchshix-muzeej-tashkenta/,Нет координат — геокодировать минимум по двум источникам,Веб-исследование; требуется координатная и ручная проверка,Средний,2026-07-19
RQ-a168bb121e94,Ташкентский политехнический музей,"Развлечения, спорт и культура",технический музей,Культура (culture) (16 объектов найдено),,,,,Хранит образцы автомобилей и историю связи,guruturizma.ru,https://guruturizma.ru/17-luchshix-muzeej-tashkenta/,Нет координат — геокодировать минимум по двум источникам,Веб-исследование; требуется координатная и ручная проверка,Средний,2026-07-19
RQ-38259901b6c2,"Дома-музеи (Абдулла Кадыри, Айбек, Гафур Гулям, Тамара Ханум, Анна Ахматова и др.)","Развлечения, спорт и культура",мемориальные дома-музеи,Культура (culture) (16 объектов найдено),разные районы,,,,Ряд мемориальных домов-музеев деятелей культуры,guruturizma.ru,https://guruturizma.ru/17-luchshix-muzeej-tashkenta/,Нет координат — геокодировать минимум по двум источникам,Веб-исследование; требуется координатная и ручная проверка,Средний,2026-07-19
RQ-33b1c6fff357,Железнодорожный вокзал «Ташкент» (Центральный / Северный),Транспорт и парковки,главный ж/д вокзал,Транспортные узлы (transport_hubs) (5 объектов найдено),,,,,Один из главных транспортных узлов города,tashkent-hotels.com,https://www.tashkent-hotels.com/rus/tashkent/sights/tashkent-vokzal.htm,Нет координат — геокодировать минимум по двум источникам,Веб-исследование; требуется координатная и ручная проверка,Средний,2026-07-19
RQ-2103dc03ff1d,Вокзал «Ташкент-Южный»,Транспорт и парковки,ж/д вокзал,Транспортные узлы (transport_hubs) (5 объектов найдено),,,,,"Станция «Жанубий» с выходом к вокзалу «Южный», куда прибывают скоростные поезда «Афросиаб»",podrobno.uz,https://podrobno.uz/cat/obchestvo/tashkent-staryy-i-novyy-eksperty-predlozhili-kak-razvivat-stolichnoe-metro-na-fone-rasshireniya-goro/,Нет координат — геокодировать минимум по двум источникам,Веб-исследование; требуется координатная и ручная проверка,Средний,2026-07-19
RQ-4ae53005c0c8,Автовокзал «Ташкент»,Транспорт и парковки,центральный автовокзал,Транспортные узлы (transport_hubs) (5 объектов найдено),,,,,"Открыт после реконструкции в 2019 г.; на 2025 г. обслуживает 18 местных, 10 международных и 51 региональный маршрут",tourister.ru,https://www.tourister.ru/world/asia/uzbekistan/city/tashkent/busstations/45886,Нет координат — геокодировать минимум по двум источникам,Веб-исследование; требуется координатная и ручная проверка,Средний,2026-07-19
RQ-cab7f438dd1a,Ташкентское метро (5 линий),Транспорт и парковки,сеть метрополитена,Транспортные узлы (transport_hubs) (5 объектов найдено),весь город,,,,"Старейшее метро в Центральной Азии, открыто в 1977 г.; текущая сеть — 5 линий с пересадочными узлами",tashtrans.uz,https://tashtrans.uz/sxema-linij-tashkentskogo-metropolitena/,Нет координат — геокодировать минимум по двум источникам,Веб-исследование; требуется координатная и ручная проверка,Средний,2026-07-19
RQ-4d03551d7bdb,Конечные станции метро с интегрированными автобусными/такси узлами,Транспорт и парковки,мультимодальный пересадочный узел,Транспортные узлы (transport_hubs) (5 объектов найдено),конечные станции всех линий,,,,"На конечных станциях метро организованы конечные автобусные остановки, автостанции междугородних маршрутов, парковки для личного транспорта и такси",sputnik8.com,https://www.sputnik8.com/ru/tashkent/pages/transport-v-tashkente-kak-polzovatsya-metro-avtobusami-i-taksi,Нет координат — геокодировать минимум по двум источникам,Веб-исследование; требуется координатная и ручная проверка,Средний,2026-07-19
RQ-288fb60cc440,Ташкентская телебашня,Гостиницы и туризм,смотровая башня,Туризм (tourism) (8 объектов найдено),,,,,"Одно из самых высоких сооружений Центральной Азии (375 м), смотровая площадка и вращающийся ресторан",advantour.com,https://www.advantour.com/rus/uzbekistan/tashkent/attractions.htm,Нет координат — геокодировать минимум по двум источникам,Веб-исследование; требуется координатная и ручная проверка,Высокий,2026-07-19
RQ-f3fcbbedc89d,Мечеть Минор,Гостиницы и туризм,мечеть,Туризм (tourism) (8 объектов найдено),,,,,"Одна из самых новых и крупных мечетей Ташкента, открыта в 2014 г.",advantour.com,https://www.advantour.com/rus/uzbekistan/tashkent/attractions.htm,Нет координат — геокодировать минимум по двум источникам,Веб-исследование; требуется координатная и ручная проверка,Высокий,2026-07-19
RQ-b8e7e8329047,Комплекс Хаст-Имам,Гостиницы и туризм,"религиозно-исторический комплекс (мечети, медресе, мавзолей)",Туризм (tourism) (8 объектов найдено),,,,,"Включает две мечети, два медресе и мавзолей; медресе Баркаха — единственный памятник Ташкента в списке Всемирного наследия ЮНЕСКО",advantour.com,https://www.advantour.com/rus/uzbekistan/tashkent/attractions.htm,Нет координат — геокодировать минимум по двум источникам,Веб-исследование; требуется координатная и ручная проверка,Высокий,2026-07-19
RQ-aebc0d561005,Национальный парк им. Алишера Навои,Гостиницы и туризм,городской парк-достопримечательность,Туризм (tourism) (8 объектов найдено),центр города,,,,"Зелёная зона с аллеями, цветочными клумбами, искусственными водоёмами, памятниками и велодорожками",blog.global-guide.org,https://blog.global-guide.org/chto-posmotret-v-tashkente-top-30-dostoprimechatelnostej,Нет координат — геокодировать минимум по двум источникам,Веб-исследование; требуется координатная и ручная проверка,Высокий,2026-07-19
RQ-6b8c7304ce75,Государственный музей прикладного искусства,Гостиницы и туризм,музей-дворец,Туризм (tourism) (8 объектов найдено),бывший дворец дипломата Половцева,,,,Как туристический объект также фигурирует в общих подборках достопримечательностей,blog.global-guide.org,https://blog.global-guide.org/chto-posmotret-v-tashkente-top-30-dostoprimechatelnostej,Нет координат — геокодировать минимум по двум источникам,Веб-исследование; требуется координатная и ручная проверка,Высокий,2026-07-19
RQ-2f83f161caaf,Ташкентское метро (как достопримечательность),Гостиницы и туризм,архитектурная достопримечательность,Туризм (tourism) (8 объектов найдено),весь город,,,,"Открыто в 1977 г., станции декорированы в национальной стилистике, отделаны мрамором и гранитом; часто фигурирует в туристических подборках отдельно от чисто транспортной функции",advantour.com,https://www.advantour.com/rus/uzbekistan/tashkent/attractions.htm,Нет координат — геокодировать минимум по двум источникам,Веб-исследование; требуется координатная и ручная проверка,Высокий,2026-07-19
RQ-c618e33e2ef1,Базар Чорсу,Гостиницы и туризм,исторический рынок/достопримечательность,Туризм (tourism) (8 объектов найдено),старый город,,,,Также фигурирует как туристический объект (не только рынок),advantour.com,https://www.advantour.com/rus/uzbekistan/tashkent/attractions.htm,Нет координат — геокодировать минимум по двум источникам,Веб-исследование; требуется координатная и ручная проверка,Высокий,2026-07-19
RQ-1087fb5b83b8,Центр плова (Besh Qozon),Гостиницы и туризм,кулинарная достопримечательность,Туризм (tourism) (8 объектов найдено),,,,,Упоминается вместе с базаром Чорсу как знаковый туристический объект,advantour.com,https://www.advantour.com/rus/uzbekistan/tashkent/attractions.htm,Нет координат — геокодировать минимум по двум источникам,Веб-исследование; требуется координатная и ручная проверка,Высокий,2026-07-19
RQ-f59a19be1ffb,TARAKKIYOT,Административное деление и государство,Махаллинский комитет,Исправление исходного массива: отсутствует валидная координата,Olmazor,"100069, Tashkent, Almazar district, Karasarayskaya Street, 333",,,"В исходном файле координата была 0,0. Геокодировать адрес минимум по двум источникам.",GoldenPages,https://www.goldenpages.uz/en/company/?Id=43517,Нет валидных координат,Требуется геокодирование и ручная проверка,Высокий,2026-07-19
RQ-f83e2b9e1afe,ACHAOBOD,Административное деление и государство,Махаллинский комитет,Исправление исходного массива: отсутствует валидная координата,Olmazor,"100002, Tashkent, Almazar district, Sagban Street, 227",,,"В исходном файле координата была 0,0. Геокодировать адрес минимум по двум источникам.",GoldenPages,https://www.goldenpages.uz/en/company/?Id=43518,Нет валидных координат,Требуется геокодирование и ручная проверка,Высокий,2026-07-19
RQ-98e3e1e66faf,BARATHUJA,Административное деление и государство,Махаллинский комитет,Исправление исходного массива: отсутствует валидная координата,Mirabad,"100080, Tashkent, Mirabad district, 1st Kuylyuk Ota pass., 46A",,,"В исходном файле координата была 0,0. Геокодировать адрес минимум по двум источникам.",GoldenPages,https://www.goldenpages.uz/en/company/?Id=43520,Нет валидных координат,Требуется геокодирование и ручная проверка,Высокий,2026-07-19
RQ-87c608cd4226,INOKOBOD,Административное деление и государство,Махаллинский комитет,Исправление исходного массива: отсутствует валидная координата,Mirabad,"100105, Tashkent, Mirabad district, 8th March Street, 57",,,"В исходном файле координата была 0,0. Геокодировать адрес минимум по двум источникам.",GoldenPages,https://www.goldenpages.uz/en/company/?Id=43523,Нет валидных координат,Требуется геокодирование и ручная проверка,Высокий,2026-07-19
RQ-48447ef6bede,BEKOBOD,Административное деление и государство,Махаллинский комитет,Исправление исходного массива: отсутствует валидная координата,Uchtepa,"100132, Tashkent, Uchtepa district, Mekhmondust Street, 26",,,"В исходном файле координата была 0,0. Геокодировать адрес минимум по двум источникам.",GoldenPages,https://www.goldenpages.uz/en/company/?Id=43524,Нет валидных координат,Требуется геокодирование и ручная проверка,Высокий,2026-07-19
RQ-675f18ebacb4,BELTEPA,Административное деление и государство,Махаллинский комитет,Исправление исходного массива: отсутствует валидная координата,Shaykhantakhur,"100174, Tashkent, Shaykhontokhur district, Farobi Street, 9",,,"В исходном файле координата была 0,0. Геокодировать адрес минимум по двум источникам.",GoldenPages,https://www.goldenpages.uz/en/company/?Id=43526,Нет валидных координат,Требуется геокодирование и ручная проверка,Высокий,2026-07-19
RQ-35440dae40d6,ORZU,Административное деление и государство,Махаллинский комитет,Исправление исходного массива: отсутствует валидная координата,Olmazor,"100174, Tashkent, Almazar district, Beruni square, 2",,,"В исходном файле координата была 0,0. Геокодировать адрес минимум по двум источникам.",GoldenPages,https://www.goldenpages.uz/en/company/?Id=43527,Нет валидных координат,Требуется геокодирование и ручная проверка,Высокий,2026-07-19
RQ-27854c0f1357,BESHKAPA,Административное деление и государство,Махаллинский комитет,Исправление исходного массива: отсутствует валидная координата,Mirzo-Ulugbek,"100142, Tashkent, Mirzo Ulugbek district, Kaltatoy Street, Ahmad Yugnaki block of flats, 10A",,,"В исходном файле координата была 0,0. Геокодировать адрес минимум по двум источникам.",GoldenPages,https://www.goldenpages.uz/en/company/?Id=43531,Нет валидных координат,Требуется геокодирование и ручная проверка,Высокий,2026-07-19
RQ-37e85f027701,BILIMDON,Административное деление и государство,Махаллинский комитет,Исправление исходного массива: отсутствует валидная координата,Mirabad,"100080, Tashkent, Mirabad district, Yangi Kuylyuk Street, 1B",,,"В исходном файле координата была 0,0. Геокодировать адрес минимум по двум источникам.",GoldenPages,https://www.goldenpages.uz/en/company/?Id=43532,Нет валидных координат,Требуется геокодирование и ручная проверка,Высокий,2026-07-19
RQ-db64abfcacf6,BIRODARLIK,Административное деление и государство,Махаллинский комитет,Исправление исходного массива: отсутствует валидная координата,Mirabad,"100167, Tashkent, Mirabad district, Dashnabad Street, 8A",,,"В исходном файле координата была 0,0. Геокодировать адрес минимум по двум источникам.",GoldenPages,https://www.goldenpages.uz/en/company/?Id=43533,Нет валидных координат,Требуется геокодирование и ручная проверка,Высокий,2026-07-19
RQ-25e5175ebf31,BOBUR,Административное деление и государство,Махаллинский комитет,Исправление исходного массива: отсутствует валидная координата,Yakkasaray,"100022, Tashkent, Yakkasaray district, Babur Street, 71B",,,"В исходном файле координата была 0,0. Геокодировать адрес минимум по двум источникам.",GoldenPages,https://www.goldenpages.uz/en/company/?Id=43534,Нет валидных координат,Требуется геокодирование и ручная проверка,Высокий,2026-07-19
RQ-3eec49b8bd66,LOLAZOR,Административное деление и государство,Махаллинский комитет,Исправление исходного массива: отсутствует валидная координата,Mirabad,"100015, Tashkent, Mirabad district, Mirabad Street, 27/7",,,"В исходном файле координата была 0,0. Геокодировать адрес минимум по двум источникам.",GoldenPages,https://www.goldenpages.uz/en/company/?Id=43536,Нет валидных координат,Требуется геокодирование и ручная проверка,Высокий,2026-07-19
RQ-85ae0dbf1f16,BOGKUCHA,Административное деление и государство,Махаллинский комитет,Исправление исходного массива: отсутствует валидная координата,Shaykhantakhur,"100020, Tashkent, Shaykhontokhur district, Bogkucha block of flats, Beruni avenue, 2A",,,"В исходном файле координата была 0,0. Геокодировать адрес минимум по двум источникам.",GoldenPages,https://www.goldenpages.uz/en/company/?Id=43537,Нет валидных координат,Требуется геокодирование и ручная проверка,Высокий,2026-07-19
RQ-ace5460fd43b,BOG'OBOD,Административное деление и государство,Махаллинский комитет,Исправление исходного массива: отсутствует валидная координата,Uchtepa,"100173, Tashkent, Uchtepa district, Chilanzar-15 block, 28A",,,"В исходном файле координата была 0,0. Геокодировать адрес минимум по двум источникам.",GoldenPages,https://www.goldenpages.uz/en/company/?Id=43538,Нет валидных координат,Требуется геокодирование и ручная проверка,Высокий,2026-07-19
RQ-277dc14db256,OLMACHI,Административное деление и государство,Махаллинский комитет,Исправление исходного массива: отсутствует валидная координата,Mirzo-Ulugbek,"100077, Tashkent, Mirzo Ulugbek district, Mukhammad Yusuf Street, 42",,,"В исходном файле координата была 0,0. Геокодировать адрес минимум по двум источникам.",GoldenPages,https://www.goldenpages.uz/en/company/?Id=43541,Нет валидных координат,Требуется геокодирование и ручная проверка,Высокий,2026-07-19
RQ-a79f15e5cd56,BURIJAR,Административное деление и государство,Махаллинский комитет,Исправление исходного массива: отсутствует валидная координата,Chilanzar,"100156, Tashkent, Chilanzar district, Chilanzar-20A block, Eski Katartal Street, 1",,,"В исходном файле координата была 0,0. Геокодировать адрес минимум по двум источникам.",GoldenPages,https://www.goldenpages.uz/en/company/?Id=43542,Нет валидных координат,Требуется геокодирование и ручная проверка,Высокий,2026-07-19
RQ-0ac48f872eaa,BEKTUPI,Административное деление и государство,Махаллинский комитет,Исправление исходного массива: отсутствует валидная координата,Chilanzar,"100208, Tashkent, Chilanzar district, Kavunchi Street, Al-Khorezmi-1 block of flats, 1",,,"В исходном файле координата была 0,0. Геокодировать адрес минимум по двум источникам.",GoldenPages,https://www.goldenpages.uz/en/company/?Id=43543,Нет валидных координат,Требуется геокодирование и ручная проверка,Высокий,2026-07-19
RQ-61e062b92265,MANNON UYGUR,Административное деление и государство,Махаллинский комитет,Исправление исходного массива: отсутствует валидная координата,Shaykhantakhur,"100042, Tashkent, Shaykhontokhur district, Nurfayz Street, 57",,,"В исходном файле координата была 0,0. Геокодировать адрес минимум по двум источникам.",GoldenPages,https://www.goldenpages.uz/en/company/?Id=43623,Нет валидных координат,Требуется геокодирование и ручная проверка,Высокий,2026-07-19
RQ-e4ba501a2c77,ALMAZOR,Административное деление и государство,Махаллинский комитет,Исправление исходного массива: отсутствует валидная координата,,,,,"В исходном файле координата была 0,0. Геокодировать адрес минимум по двум источникам.",GoldenPages,https://www.goldenpages.uz/en/company/?Id=54875,Нет валидных координат,Требуется геокодирование и ручная проверка,Высокий,2026-07-19
RQ-bf07c71755bc,UKCHI,Административное деление и государство,Махаллинский комитет,Исправление исходного массива: отсутствует валидная координата,,,,,"В исходном файле координата была 0,0. Геокодировать адрес минимум по двум источникам.",GoldenPages,https://www.goldenpages.uz/en/company/?Id=54887,Нет валидных координат,Требуется геокодирование и ручная проверка,Высокий,2026-07-19
RQ-73891b497327,YANGI KHAYOT,Административное деление и государство,Махаллинский комитет,Исправление исходного массива: отсутствует валидная координата,,,,,"В исходном файле координата была 0,0. Геокодировать адрес минимум по двум источникам.",GoldenPages,https://www.goldenpages.uz/en/company/?Id=110443,Нет валидных координат,Требуется геокодирование и ручная проверка,Высокий,2026-07-19
RQ-38d3a2685d55,YIK OTA,Административное деление и государство,Махаллинский комитет,Исправление исходного массива: отсутствует валидная координата,,,,,"В исходном файле координата была 0,0. Геокодировать адрес минимум по двум источникам.",GoldenPages,https://www.goldenpages.uz/en/company/?Id=118432,Нет валидных координат,Требуется геокодирование и ручная проверка,Высокий,2026-07-19
RQ-e513f49aac1d,JALOIR,Административное деление и государство,Махаллинский комитет,Исправление исходного массива: отсутствует валидная координата,,,,,"В исходном файле координата была 0,0. Геокодировать адрес минимум по двум источникам.",GoldenPages,https://www.goldenpages.uz/en/company/?Id=118433,Нет валидных координат,Требуется геокодирование и ручная проверка,Высокий,2026-07-19
RQ-ea77a588efaa,FAYZLI,Административное деление и государство,Махаллинский комитет,Исправление исходного массива: отсутствует валидная координата,,,,,"В исходном файле координата была 0,0. Геокодировать адрес минимум по двум источникам.",GoldenPages,https://www.goldenpages.uz/en/company/?Id=118434,Нет валидных координат,Требуется геокодирование и ручная проверка,Высокий,2026-07-19
RQ-22fd2fb1c605,OYDIN,Административное деление и государство,Махаллинский комитет,Исправление исходного массива: отсутствует валидная координата,,,,,"В исходном файле координата была 0,0. Геокодировать адрес минимум по двум источникам.",GoldenPages,https://www.goldenpages.uz/en/company/?Id=118435,Нет валидных координат,Требуется геокодирование и ручная проверка,Высокий,2026-07-19
RQ-ac0d29335720,GULBOG,Административное деление и государство,Махаллинский комитет,Исправление исходного массива: отсутствует валидная координата,,,,,"В исходном файле координата была 0,0. Геокодировать адрес минимум по двум источникам.",GoldenPages,https://www.goldenpages.uz/en/company/?Id=120785,Нет валидных координат,Требуется геокодирование и ручная проверка,Высокий,2026-07-19
RQ-FNB-5298fb4ca3c2,Maurice,F&B,Ресторан,F&B — кухня и алкоголь,Mirabad,"ул. Мирабад, 12",41.297819,69.267785,"Проверить актуальность, точный адрес/вход, основную кухню, cuisine tags и наличие алкоголя. Алкоголь подтверждать только официальным меню, звонком, владельцем или выездом. Кухня пока не классифицирована.",Yandex,https://yandex.uz/maps/org/maurice/168253529726/,Точка одного источника; требуется перекрёстная проверка,Онлайн-источники; требуется ручная проверка,Средний,2026-07-19
RQ-FNB-86783b130c62,TKH Restaurant,F&B,Ресторан,F&B — кухня и алкоголь,Mirabad,"ул. Мирабад, 64А",41.291922,69.270622,"Проверить актуальность, точный адрес/вход, основную кухню, cuisine tags и наличие алкоголя. Алкоголь подтверждать только официальным меню, звонком, владельцем или выездом.",Google,https://www.google.com/maps/place/TKH+Restaurant,Источники совпадают в пределах 20 м,Онлайн-источники; требуется ручная проверка,Средний,2026-07-19
